date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor,novos_casos,novos_obitos,taxa_letalidade,total_recuperados,codmun
2020-07-14,São José do Jacuípe,2,0,5,7,0,0.01,10462,66.91,3,1,1,0,0,0,14.29,5,2929370
2020-07-15,São José do Jacuípe,2,0,5,7,1,0.01,10462,66.91,4,0,1,0,0,0,14.29,6,2929370
2020-07-16,São José do Jacuípe,2,0,6,8,0,0.01,10462,76.47,0,1,1,0,1,0,12.5,6,2929370
2020-07-17,São José do Jacuípe,2,0,6,8,6,0.01,10462,76.47,1,1,1,0,0,0,12.5,6,2929370
2020-07-18,São José do Jacuípe,2,0,6,8,6,0.01,10462,76.47,2,0,1,0,0,0,12.5,7,2929370
2020-05-22,Barra do Mendes,0,0,0,0,1,0.0,13865,0.0,0,0,0,0,0,0,0.0,0,2903003
2020-05-23,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,0,0,0,0,1,0,0.0,1,2903003
2020-05-24,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,1,0,0,0,0,0,0.0,1,2903003
2020-05-25,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,2,0,0,0,0,0,0.0,1,2903003
2020-05-26,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,3,0,0,0,0,0,0.0,1,2903003
2020-05-27,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,4,0,0,0,0,0,0.0,1,2903003
2020-05-28,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,5,0,0,0,0,0,0.0,1,2903003
2020-05-29,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,5,0,0,0,0,0,0.0,1,2903003
2020-05-30,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,7,0,0,0,0,0,0.0,1,2903003
2020-05-31,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,8,0,0,0,0,0,0.0,1,2903003
2020-06-01,Barra do Mendes,1,0,0,1,0,0.01,13865,72.12,9,0,0,0,0,0,0.0,1,2903003
2020-06-02,Barra do Mendes,0,0,1,1,0,0.0,13865,72.12,10,0,0,0,0,0,0.0,1,2903003
2020-06-03,Barra do Mendes,0,0,1,1,0,0.0,13865,72.12,11,0,0,0,0,0,0.0,1,2903003
2020-06-04,Barra do Mendes,0,0,1,1,0,0.0,13865,72.12,12,0,0,0,0,0,0.0,1,2903003
2020-06-05,Barra do Mendes,0,0,1,1,0,0.0,13865,72.12,13,0,0,0,0,0,0.0,1,2903003
2020-06-06,Barra do Mendes,0,0,1,1,0,0.0,13865,72.12,14,0,0,0,0,0,0.0,1,2903003
2020-06-07,Barra do Mendes,0,0,1,1,1,0.0,13865,72.12,15,0,0,0,0,0,0.0,1,2903003
2020-06-08,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,0,1,0,0,1,0,0.0,1,2903003
2020-06-09,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,1,1,0,0,0,0,0.0,1,2903003
2020-06-10,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,2,1,0,0,0,0,0.0,1,2903003
2020-06-11,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,3,1,0,0,0,0,0.0,1,2903003
2020-06-12,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,4,1,0,0,0,0,0.0,1,2903003
2020-06-13,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,5,1,0,0,0,0,0.0,1,2903003
2020-06-14,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,6,1,0,0,0,0,0.0,1,2903003
2020-06-15,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,7,1,0,0,0,0,0.0,1,2903003
2020-06-16,Barra do Mendes,0,0,2,2,0,0.01,13865,144.25,8,1,0,0,0,0,0.0,1,2903003
2020-06-17,Barra do Mendes,0,0,2,2,0,0.0,13865,144.25,9,1,0,0,0,0,0.0,1,2903003
2020-06-18,Barra do Mendes,0,0,2,2,0,0.0,13865,144.25,10,1,0,0,0,0,0.0,1,2903003
2020-06-19,Barra do Mendes,0,0,2,2,0,0.0,13865,144.25,10,1,0,0,0,0,0.0,1,2903003
2020-06-20,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,12,1,0,0,0,0,0.0,1,2903003
2020-06-21,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,13,1,0,0,0,0,0.0,1,2903003
2020-06-22,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,14,1,0,0,0,0,0.0,1,2903003
2020-06-23,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,14,1,0,0,0,0,0.0,1,2903003
2020-06-24,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,14,1,0,0,0,0,0.0,1,2903003
2020-06-25,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,17,1,0,0,0,0,0.0,1,2903003
2020-06-26,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,18,1,0,0,0,0,0.0,1,2903003
2020-06-27,Barra do Mendes,0,0,3,3,0,0.0,13865,21.64,0,1,0,0,1,0,0.0,2,2903003
2020-06-28,Barra do Mendes,0,0,3,3,0,0.0,13865,21.64,1,1,0,0,0,0,0.0,2,2903003
2020-06-29,Barra do Mendes,0,0,3,3,0,0.0,13865,21.64,2,1,0,0,0,0,0.0,2,2903003
2020-06-30,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,3,0,0,0,-1,0,0.0,2,2903003
2020-07-01,Barra do Mendes,0,0,2,2,1,0.0,13865,14.42,4,0,0,0,0,0,0.0,2,2903003
2020-07-02,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,5,0,0,0,0,0,0.0,2,2903003
2020-07-03,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,6,0,0,0,0,0,0.0,2,2903003
2020-07-04,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,7,0,0,0,0,0,0.0,2,2903003
2020-07-05,Barra do Mendes,0,0,2,2,0,0.0,13865,14.42,8,0,0,0,0,0,0.0,2,2903003
2020-07-06,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,9,1,0,0,1,0,0.0,2,2903003
2020-07-07,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,10,1,0,0,0,0,0.0,2,2903003
2020-07-08,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,11,1,0,0,0,0,0.0,2,2903003
2020-07-09,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,12,0,0,0,0,0,0.0,3,2903003
2020-07-10,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,13,0,0,0,0,0,0.0,3,2903003
2020-07-11,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,14,0,0,0,0,0,0.0,3,2903003
2020-07-12,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,15,0,0,0,0,0,0.0,3,2903003
2020-07-13,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,16,0,0,0,0,0,0.0,3,2903003
2020-07-14,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,17,0,0,0,0,0,0.0,3,2903003
2020-07-15,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,18,0,0,0,0,0,0.0,3,2903003
2020-07-16,Barra do Mendes,1,0,2,3,0,0.0,13865,21.64,19,0,0,0,0,0,0.0,3,2903003
2020-07-17,Barra do Mendes,2,0,2,4,0,0.0,13865,28.85,0,0,0,0,1,0,0.0,4,2903003
2020-07-18,Barra do Mendes,2,0,2,4,0,0.0,13865,28.85,1,0,0,0,0,0,0.0,4,2903003
2020-05-19,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,18,0,0,0,1,0,0.0,1,2933158
2020-05-20,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,19,0,0,0,0,0,0.0,1,2933158
2020-05-21,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,20,0,0,0,0,0,0.0,1,2933158
2020-05-22,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,21,0,0,0,0,0,0.0,1,2933158
2020-05-23,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,22,0,0,0,0,0,0.0,1,2933158
2020-05-24,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,23,0,0,0,0,0,0.0,1,2933158
2020-05-25,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,24,0,0,0,0,0,0.0,1,2933158
2020-05-26,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,25,0,0,0,0,0,0.0,1,2933158
2020-05-27,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,26,0,0,0,0,0,0.0,1,2933158
2020-05-28,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,27,1,0,0,0,0,0.0,0,2933158
2020-05-29,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,27,1,0,0,0,0,0.0,0,2933158
2020-05-30,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,29,1,0,0,0,0,0.0,0,2933158
2020-05-31,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,30,1,0,0,0,0,0.0,0,2933158
2020-06-01,Várzea Nova,1,0,0,1,0,0.01,12697,78.76,31,1,0,0,0,0,0.0,0,2933158
2020-06-02,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,32,0,0,0,0,0,0.0,1,2933158
2020-06-03,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,33,0,0,0,0,0,0.0,1,2933158
2020-06-04,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,34,0,0,0,0,0,0.0,1,2933158
2020-06-05,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,35,0,0,0,0,0,0.0,1,2933158
2020-06-06,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,36,0,0,0,0,0,0.0,1,2933158
2020-06-07,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,37,0,0,0,0,0,0.0,1,2933158
2020-06-08,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,38,0,0,0,0,0,0.0,1,2933158
2020-06-09,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,39,0,0,0,0,0,0.0,1,2933158
2020-06-10,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,40,0,0,0,0,0,0.0,1,2933158
2020-06-11,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,41,0,0,0,0,0,0.0,1,2933158
2020-06-12,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,42,0,0,0,0,0,0.0,1,2933158
2020-06-13,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,43,0,0,0,0,0,0.0,1,2933158
2020-06-14,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,44,0,0,0,0,0,0.0,1,2933158
2020-06-15,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,45,0,0,0,0,0,0.0,1,2933158
2020-06-16,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,46,0,0,0,0,0,0.0,1,2933158
2020-06-17,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,47,0,0,0,0,0,0.0,1,2933158
2020-06-18,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,48,0,0,0,0,0,0.0,1,2933158
2020-06-19,Várzea Nova,1,0,0,1,0,0.0,12697,78.76,48,0,0,0,0,0,0.0,1,2933158
2020-06-20,Várzea Nova,1,0,0,1,0,0.0,12697,7.88,50,0,0,0,0,0,0.0,1,2933158
2020-06-21,Várzea Nova,2,0,0,2,0,0.0,12697,15.75,0,1,0,0,1,0,0.0,1,2933158
2020-06-22,Várzea Nova,2,0,0,2,0,0.0,12697,15.75,1,1,0,0,0,0,0.0,1,2933158
2020-06-23,Várzea Nova,2,0,0,2,0,0.0,12697,15.75,1,1,0,0,0,0,0.0,1,2933158
2020-06-24,Várzea Nova,2,0,0,2,0,0.0,12697,15.75,1,1,0,0,0,0,0.0,1,2933158
2020-06-25,Várzea Nova,2,0,0,2,4,0.0,12697,15.75,4,0,0,0,0,0,0.0,2,2933158
2020-06-26,Várzea Nova,2,0,5,7,3,0.01,12697,55.13,0,0,0,0,5,0,0.0,7,2933158
2020-06-27,Várzea Nova,5,0,8,13,0,0.02,12697,102.39,0,0,0,0,6,0,0.0,13,2933158
2020-06-28,Várzea Nova,5,0,8,13,1,0.02,12697,102.39,1,12,0,0,0,0,0.0,1,2933158
2020-06-29,Várzea Nova,6,0,9,15,0,0.02,12697,118.14,0,14,0,0,2,0,0.0,1,2933158
2020-06-30,Várzea Nova,6,0,9,15,1,0.02,12697,118.14,1,14,0,0,0,0,0.0,1,2933158
2020-07-01,Várzea Nova,6,0,11,17,5,0.02,12697,133.89,0,14,0,0,2,0,0.0,3,2933158
2020-07-02,Várzea Nova,6,0,16,22,0,0.03,12697,173.27,0,19,0,0,5,0,0.0,3,2933158
2020-07-03,Várzea Nova,6,0,17,23,1,0.03,12697,181.15,0,20,0,0,1,0,0.0,3,2933158
2020-07-04,Várzea Nova,5,0,20,25,3,0.03,12697,196.9,0,21,0,0,2,0,0.0,4,2933158
2020-07-05,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,0,24,0,0,3,0,0.0,4,2933158
2020-07-06,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,1,24,0,0,0,0,0.0,4,2933158
2020-07-07,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,2,23,0,0,0,0,0.0,5,2933158
2020-07-08,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,3,21,0,0,0,0,0.0,7,2933158
2020-07-09,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,4,20,0,0,0,0,0.0,8,2933158
2020-07-10,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,5,18,0,0,0,0,0.0,10,2933158
2020-07-11,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,6,18,0,0,0,0,0.0,10,2933158
2020-07-12,Várzea Nova,5,0,23,28,0,0.03,12697,220.52,7,18,0,0,0,0,0.0,10,2933158
2020-07-13,Várzea Nova,7,0,23,30,0,0.03,12697,236.28,0,20,0,0,2,0,0.0,10,2933158
2020-07-14,Várzea Nova,7,0,27,34,1,0.03,12697,267.78,0,19,0,0,4,0,0.0,15,2933158
2020-07-15,Várzea Nova,7,0,28,35,0,0.03,12697,275.66,0,12,0,0,1,0,0.0,23,2933158
2020-07-16,Várzea Nova,7,0,28,35,1,0.03,12697,275.66,1,10,0,0,0,0,0.0,25,2933158
2020-07-17,Várzea Nova,7,0,29,36,0,0.03,12697,283.53,0,10,0,0,1,0,0.0,26,2933158
2020-07-18,Várzea Nova,7,0,29,36,0,0.03,12697,283.53,1,5,0,0,0,0,0.0,31,2933158
2020-05-30,Ourolândia,0,0,1,1,0,0.01,17451,57.3,0,1,0,0,1,0,0.0,0,2923357
2020-05-31,Ourolândia,0,0,1,1,0,0.01,17451,57.3,1,1,0,0,0,0,0.0,0,2923357
2020-06-01,Ourolândia,0,0,1,1,0,0.01,17451,57.3,2,1,0,0,0,0,0.0,0,2923357
2020-06-02,Ourolândia,0,0,1,1,0,0.0,17451,57.3,3,1,0,0,0,0,0.0,0,2923357
2020-06-03,Ourolândia,0,0,1,1,0,0.0,17451,57.3,4,1,0,0,0,0,0.0,0,2923357
2020-06-04,Ourolândia,0,0,1,1,0,0.0,17451,57.3,5,1,0,0,0,0,0.0,0,2923357
2020-06-05,Ourolândia,0,0,1,1,0,0.0,17451,57.3,6,1,0,0,0,0,0.0,0,2923357
2020-06-06,Ourolândia,0,0,1,1,0,0.0,17451,57.3,7,1,0,0,0,0,0.0,0,2923357
2020-06-07,Ourolândia,0,0,1,1,0,0.0,17451,57.3,8,0,0,0,0,0,0.0,1,2923357
2020-06-08,Ourolândia,0,0,1,1,0,0.0,17451,57.3,9,0,0,0,0,0,0.0,1,2923357
2020-06-09,Ourolândia,0,0,1,1,0,0.0,17451,57.3,10,0,0,0,0,0,0.0,1,2923357
2020-06-10,Ourolândia,0,0,1,1,0,0.0,17451,57.3,11,1,0,0,0,0,0.0,0,2923357
2020-06-11,Ourolândia,0,0,1,1,0,0.0,17451,57.3,12,1,0,0,0,0,0.0,0,2923357
2020-06-12,Ourolândia,0,0,1,1,0,0.0,17451,57.3,13,1,0,0,0,0,0.0,0,2923357
2020-06-13,Ourolândia,0,0,1,1,0,0.0,17451,57.3,14,1,0,0,0,0,0.0,0,2923357
2020-06-14,Ourolândia,0,0,1,1,0,0.0,17451,57.3,15,1,0,0,0,0,0.0,0,2923357
2020-06-15,Ourolândia,0,0,1,1,0,0.0,17451,57.3,16,1,0,0,0,0,0.0,0,2923357
2020-06-16,Ourolândia,0,0,1,1,0,0.0,17451,57.3,17,1,0,0,0,0,0.0,0,2923357
2020-06-17,Ourolândia,0,0,1,1,0,0.0,17451,57.3,18,1,0,0,0,0,0.0,0,2923357
2020-06-18,Ourolândia,0,0,1,1,0,0.0,17451,57.3,19,1,0,0,0,0,0.0,0,2923357
2020-06-19,Ourolândia,0,0,1,1,0,0.0,17451,57.3,19,1,0,0,0,0,0.0,0,2923357
2020-06-20,Ourolândia,0,0,1,1,0,0.0,17451,5.73,21,0,0,0,0,0,0.0,1,2923357
2020-06-21,Ourolândia,0,0,1,1,0,0.0,17451,5.73,22,0,0,0,0,0,0.0,1,2923357
2020-06-22,Ourolândia,0,0,1,1,0,0.0,17451,5.73,23,0,0,0,0,0,0.0,1,2923357
2020-06-23,Ourolândia,0,0,1,1,0,0.0,17451,5.73,23,0,0,0,0,0,0.0,1,2923357
2020-06-24,Ourolândia,0,0,1,1,0,0.0,17451,5.73,23,0,0,0,0,0,0.0,1,2923357
2020-06-25,Ourolândia,0,0,2,2,0,0.0,17451,11.46,0,1,0,0,1,0,0.0,1,2923357
2020-06-26,Ourolândia,0,0,2,2,0,0.0,17451,11.46,1,1,0,0,0,0,0.0,1,2923357
2020-06-27,Ourolândia,0,0,5,5,1,0.01,17451,28.65,0,4,0,0,3,0,0.0,1,2923357
2020-06-28,Ourolândia,1,0,6,7,0,0.01,17451,40.11,0,5,0,0,2,0,0.0,2,2923357
2020-06-29,Ourolândia,1,0,6,7,0,0.01,17451,40.11,1,5,0,0,0,0,0.0,2,2923357
2020-06-30,Ourolândia,1,0,6,7,1,0.01,17451,40.11,2,5,0,0,0,0,0.0,2,2923357
2020-07-01,Ourolândia,1,0,7,8,3,0.01,17451,45.84,0,6,0,0,1,0,0.0,2,2923357
2020-07-02,Ourolândia,1,0,10,11,8,0.01,17451,63.03,0,9,0,0,3,0,0.0,2,2923357
2020-07-03,Ourolândia,1,0,16,17,0,0.02,17451,97.42,0,14,0,0,6,0,0.0,3,2923357
2020-07-04,Ourolândia,1,0,17,18,0,0.02,17451,103.15,0,13,0,0,1,0,0.0,5,2923357
2020-07-05,Ourolândia,1,0,17,18,1,0.02,17451,103.15,1,13,0,0,0,0,0.0,5,2923357
